skip_window?,delete too close?,delete low variance?,kind,window size,filter,data set,sensor,repetitions,segmentation points,old / preprocessed
true,false,true,Minima,301,MovingAverage,2020-07-02_15.31.36,Belly,18,12,preprocessed
true,false,true,Minima,301,MovingAverage,2020-07-02_15.31.36,LeftArm,18,13,preprocessed
true,false,true,Minima,301,MovingAverage,2020-07-02_15.31.36,Chest,18,12,preprocessed
true,false,true,Minima,301,MovingAverage,2020-07-02_15.31.36,RightArm,18,12,preprocessed
true,false,true,Minima,301,MovingAverage,Andre_Squats2_13_10_2020,Chest,49,56,preprocessed
true,false,true,Minima,301,MovingAverage,Andre_Squats2_13_10_2020,Belly,49,53,preprocessed
true,false,true,Minima,301,MovingAverage,Andre_Squats2_13_10_2020,LeftArm,49,52,preprocessed
true,false,true,Minima,301,MovingAverage,Andre_Squats2_13_10_2020,RightArm,49,52,preprocessed
true,false,true,Minima,301,MovingAverage,Andre_Squats_13_10_2020,RightArm,30,29,preprocessed
true,false,true,Minima,301,MovingAverage,Andre_Squats_13_10_2020,LeftArm,30,31,preprocessed
true,false,true,Minima,301,MovingAverage,Andre_Squats_13_10_2020,Belly,30,30,preprocessed
true,false,true,Minima,301,MovingAverage,Andre_Squats_13_10_2020,Chest,30,33,preprocessed
true,false,true,Minima,301,MovingAverage,Andre_liegestuetzen1_13_10_2020,RightArm,27,25,preprocessed
true,false,true,Minima,301,MovingAverage,Andre_liegestuetzen1_13_10_2020,Chest,27,28,preprocessed
true,false,true,Minima,301,MovingAverage,Andre_liegestuetzen1_13_10_2020,Belly,27,28,preprocessed
true,false,true,Minima,301,MovingAverage,Andre_liegestuetzen1_13_10_2020,LeftArm,27,25,preprocessed
true,false,true,Minima,301,MovingAverage,Andre_liegestuetzen2_13_10_2020,Chest,20,21,preprocessed
true,false,true,Minima,301,MovingAverage,Andre_liegestuetzen2_13_10_2020,Belly,20,20,preprocessed
true,false,true,Minima,301,MovingAverage,Andre_liegestuetzen2_13_10_2020,LeftArm,20,20,preprocessed
true,false,true,Minima,301,MovingAverage,Andre_liegestuetzen2_13_10_2020,RightArm,20,20,preprocessed
true,false,true,Minima,301,MovingAverage,Andre_liegestuetzen3_13_10_2020,Belly,17,18,preprocessed
true,false,true,Minima,301,MovingAverage,Andre_liegestuetzen3_13_10_2020,RightArm,17,16,preprocessed
true,false,true,Minima,301,MovingAverage,Andre_liegestuetzen3_13_10_2020,Chest,17,18,preprocessed
true,false,true,Minima,301,MovingAverage,Andre_liegestuetzen3_13_10_2020,LeftArm,17,16,preprocessed
true,false,true,Minima,301,MovingAverage,Jan_liegestuetzen1_13_10_2020_edited,LeftArm,25,26,preprocessed
true,false,true,Minima,301,MovingAverage,Jan_liegestuetzen1_13_10_2020_edited,RightArm,25,26,preprocessed
true,false,true,Minima,301,MovingAverage,Jan_liegestuetzen1_13_10_2020_edited,Chest,25,26,preprocessed
true,false,true,Minima,301,MovingAverage,Jan_liegestuetzen1_13_10_2020_edited,Belly,25,27,preprocessed
true,false,true,Minima,301,MovingAverage,Jan_liegestuetzen2_13_10_2020,LeftArm,19,20,preprocessed
true,false,true,Minima,301,MovingAverage,Jan_liegestuetzen2_13_10_2020,Belly,19,20,preprocessed
true,false,true,Minima,301,MovingAverage,Jan_liegestuetzen2_13_10_2020,Chest,19,21,preprocessed
true,false,true,Minima,301,MovingAverage,Jan_liegestuetzen2_13_10_2020,RightArm,19,20,preprocessed
true,false,true,Minima,301,MovingAverage,Jan_liegestuetzen3_13_10_2020,LeftArm,13,14,preprocessed
true,false,true,Minima,301,MovingAverage,Jan_liegestuetzen3_13_10_2020,Chest,13,14,preprocessed
true,false,true,Minima,301,MovingAverage,Jan_liegestuetzen3_13_10_2020,Belly,13,14,preprocessed
true,false,true,Minima,301,MovingAverage,Jan_liegestuetzen3_13_10_2020,RightArm,13,14,preprocessed
true,false,true,Minima,301,MovingAverage,Lukas_liegestuetzen1_13_10_2020,Chest,24,25,preprocessed
true,false,true,Minima,301,MovingAverage,Lukas_liegestuetzen1_13_10_2020,RightArm,24,25,preprocessed
true,false,true,Minima,301,MovingAverage,Lukas_liegestuetzen1_13_10_2020,LeftArm,24,25,preprocessed
true,false,true,Minima,301,MovingAverage,Lukas_liegestuetzen1_13_10_2020,Belly,24,25,preprocessed
true,false,true,Minima,301,MovingAverage,Lukas_liegestuetzen2_13_10_2020,Chest,19,21,preprocessed
true,false,true,Minima,301,MovingAverage,Lukas_liegestuetzen2_13_10_2020,Belly,19,21,preprocessed
true,false,true,Minima,301,MovingAverage,Lukas_liegestuetzen2_13_10_2020,LeftArm,19,21,preprocessed
true,false,true,Minima,301,MovingAverage,Lukas_liegestuetzen2_13_10_2020,RightArm,19,21,preprocessed
true,false,true,Minima,301,MovingAverage,Lukas_liegestuetzen3_13_10_2020,Belly,11,12,preprocessed
true,false,true,Minima,301,MovingAverage,Lukas_liegestuetzen3_13_10_2020,Chest,11,12,preprocessed
true,false,true,Minima,301,MovingAverage,Lukas_liegestuetzen3_13_10_2020,LeftArm,11,12,preprocessed
true,false,true,Minima,301,MovingAverage,Lukas_liegestuetzen3_13_10_2020,RightArm,11,12,preprocessed
score (lower is better): ,145

true,false,true,Minima,301,Butterworth,2020-07-02_11.17.39,RightArm,24,25,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_11.17.39,LeftArm,24,23,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_11.17.39,Chest,24,25,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_11.17.39,Belly,24,24,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_12.50.00,RightArm,20,14,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_12.50.00,LeftArm,20,14,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_12.50.00,Belly,20,22,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_12.50.00,Chest,20,22,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_13.00.09,LeftArm,15,13,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_13.00.09,RightArm,15,12,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_13.00.09,Belly,15,15,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_13.00.09,Chest,15,16,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_14.07.33,Belly,26,27,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_14.07.33,RightArm,26,25,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_14.07.33,Chest,26,27,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_14.07.33,LeftArm,26,26,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_14.14.32,Belly,22,22,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_14.14.32,RightArm,22,22,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_14.14.32,Chest,22,22,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_14.14.32,LeftArm,22,22,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_14.20.28,Belly,18,18,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_14.20.28,Chest,18,17,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_14.20.28,RightArm,18,17,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_14.20.28,LeftArm,18,15,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_14.59.59,Chest,10,11,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_14.59.59,LeftArm,10,12,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_14.59.59,RightArm,10,11,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_14.59.59,Belly,10,11,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_15.13.22,RightArm,16,16,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_15.13.22,LeftArm,16,16,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_15.13.22,Chest,16,16,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_15.13.22,Belly,16,16,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_15.31.36,Belly,18,12,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_15.31.36,LeftArm,18,11,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_15.31.36,Chest,18,13,preprocessed
true,false,true,Minima,301,Butterworth,2020-07-02_15.31.36,RightArm,18,11,preprocessed
true,false,true,Minima,301,Butterworth,Andre_Squats2_13_10_2020,Chest,49,61,preprocessed
true,false,true,Minima,301,Butterworth,Andre_Squats2_13_10_2020,Belly,49,60,preprocessed
true,false,true,Minima,301,Butterworth,Andre_Squats2_13_10_2020,LeftArm,49,54,preprocessed
true,false,true,Minima,301,Butterworth,Andre_Squats2_13_10_2020,RightArm,49,57,preprocessed
true,false,true,Minima,301,Butterworth,Andre_Squats_13_10_2020,RightArm,30,32,preprocessed
true,false,true,Minima,301,Butterworth,Andre_Squats_13_10_2020,LeftArm,30,36,preprocessed
true,false,true,Minima,301,Butterworth,Andre_Squats_13_10_2020,Belly,30,39,preprocessed
true,false,true,Minima,301,Butterworth,Andre_Squats_13_10_2020,Chest,30,38,preprocessed
true,false,true,Minima,301,Butterworth,Andre_liegestuetzen1_13_10_2020,RightArm,27,28,preprocessed
true,false,true,Minima,301,Butterworth,Andre_liegestuetzen1_13_10_2020,Chest,27,28,preprocessed
true,false,true,Minima,301,Butterworth,Andre_liegestuetzen1_13_10_2020,Belly,27,28,preprocessed
true,false,true,Minima,301,Butterworth,Andre_liegestuetzen1_13_10_2020,LeftArm,27,28,preprocessed
true,false,true,Minima,301,Butterworth,Andre_liegestuetzen2_13_10_2020,Chest,20,21,preprocessed
true,false,true,Minima,301,Butterworth,Andre_liegestuetzen2_13_10_2020,Belly,20,20,preprocessed
true,false,true,Minima,301,Butterworth,Andre_liegestuetzen2_13_10_2020,LeftArm,20,20,preprocessed
true,false,true,Minima,301,Butterworth,Andre_liegestuetzen2_13_10_2020,RightArm,20,20,preprocessed
true,false,true,Minima,301,Butterworth,Andre_liegestuetzen3_13_10_2020,Belly,17,18,preprocessed
true,false,true,Minima,301,Butterworth,Andre_liegestuetzen3_13_10_2020,RightArm,17,17,preprocessed
true,false,true,Minima,301,Butterworth,Andre_liegestuetzen3_13_10_2020,Chest,17,18,preprocessed
true,false,true,Minima,301,Butterworth,Andre_liegestuetzen3_13_10_2020,LeftArm,17,17,preprocessed
true,false,true,Minima,301,Butterworth,Jan_liegestuetzen1_13_10_2020_edited,LeftArm,25,26,preprocessed
true,false,true,Minima,301,Butterworth,Jan_liegestuetzen1_13_10_2020_edited,RightArm,25,26,preprocessed
true,false,true,Minima,301,Butterworth,Jan_liegestuetzen1_13_10_2020_edited,Chest,25,26,preprocessed
true,false,true,Minima,301,Butterworth,Jan_liegestuetzen1_13_10_2020_edited,Belly,25,26,preprocessed
true,false,true,Minima,301,Butterworth,Jan_liegestuetzen2_13_10_2020,LeftArm,19,20,preprocessed
true,false,true,Minima,301,Butterworth,Jan_liegestuetzen2_13_10_2020,Belly,19,20,preprocessed
true,false,true,Minima,301,Butterworth,Jan_liegestuetzen2_13_10_2020,Chest,19,20,preprocessed
true,false,true,Minima,301,Butterworth,Jan_liegestuetzen2_13_10_2020,RightArm,19,20,preprocessed
true,false,true,Minima,301,Butterworth,Jan_liegestuetzen3_13_10_2020,LeftArm,13,14,preprocessed
true,false,true,Minima,301,Butterworth,Jan_liegestuetzen3_13_10_2020,Chest,13,14,preprocessed
true,false,true,Minima,301,Butterworth,Jan_liegestuetzen3_13_10_2020,Belly,13,15,preprocessed
true,false,true,Minima,301,Butterworth,Jan_liegestuetzen3_13_10_2020,RightArm,13,14,preprocessed
true,false,true,Minima,301,Butterworth,Lukas_liegestuetzen1_13_10_2020,Chest,24,25,preprocessed
true,false,true,Minima,301,Butterworth,Lukas_liegestuetzen1_13_10_2020,RightArm,24,25,preprocessed
true,false,true,Minima,301,Butterworth,Lukas_liegestuetzen1_13_10_2020,LeftArm,24,25,preprocessed
true,false,true,Minima,301,Butterworth,Lukas_liegestuetzen1_13_10_2020,Belly,24,25,preprocessed
true,false,true,Minima,301,Butterworth,Lukas_liegestuetzen2_13_10_2020,Chest,19,21,preprocessed
true,false,true,Minima,301,Butterworth,Lukas_liegestuetzen2_13_10_2020,Belly,19,21,preprocessed
true,false,true,Minima,301,Butterworth,Lukas_liegestuetzen2_13_10_2020,LeftArm,19,21,preprocessed
true,false,true,Minima,301,Butterworth,Lukas_liegestuetzen2_13_10_2020,RightArm,19,21,preprocessed
true,false,true,Minima,301,Butterworth,Lukas_liegestuetzen3_13_10_2020,Belly,11,12,preprocessed
true,false,true,Minima,301,Butterworth,Lukas_liegestuetzen3_13_10_2020,Chest,11,12,preprocessed
true,false,true,Minima,301,Butterworth,Lukas_liegestuetzen3_13_10_2020,LeftArm,11,12,preprocessed
true,false,true,Minima,301,Butterworth,Lukas_liegestuetzen3_13_10_2020,RightArm,11,12,preprocessed
score (lower is better): ,160

true,false,true,Minima,351,MovingAverage,2020-07-02_11.17.39,RightArm,24,25,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_11.17.39,LeftArm,24,22,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_11.17.39,Chest,24,25,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_11.17.39,Belly,24,26,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_12.50.00,RightArm,20,14,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_12.50.00,LeftArm,20,15,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_12.50.00,Belly,20,21,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_12.50.00,Chest,20,22,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_13.00.09,LeftArm,15,10,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_13.00.09,RightArm,15,10,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_13.00.09,Belly,15,15,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_13.00.09,Chest,15,15,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_14.07.33,Belly,26,26,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_14.07.33,RightArm,26,25,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_14.07.33,Chest,26,26,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_14.07.33,LeftArm,26,26,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_14.14.32,Belly,22,22,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_14.14.32,RightArm,22,22,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_14.14.32,Chest,22,22,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_14.14.32,LeftArm,22,22,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_14.20.28,Belly,18,17,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_14.20.28,Chest,18,17,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_14.20.28,RightArm,18,17,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_14.20.28,LeftArm,18,16,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_14.59.59,Chest,10,11,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_14.59.59,LeftArm,10,12,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_14.59.59,RightArm,10,11,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_14.59.59,Belly,10,11,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_15.13.22,RightArm,16,16,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_15.13.22,LeftArm,16,16,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_15.13.22,Chest,16,17,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_15.13.22,Belly,16,16,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_15.31.36,Belly,18,12,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_15.31.36,LeftArm,18,12,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_15.31.36,Chest,18,12,preprocessed
true,false,true,Minima,351,MovingAverage,2020-07-02_15.31.36,RightArm,18,12,preprocessed
true,false,true,Minima,351,MovingAverage,Andre_Squats2_13_10_2020,Chest,49,55,preprocessed
true,false,true,Minima,351,MovingAverage,Andre_Squats2_13_10_2020,Belly,49,50,preprocessed
true,false,true,Minima,351,MovingAverage,Andre_Squats2_13_10_2020,LeftArm,49,50,preprocessed
true,false,true,Minima,351,MovingAverage,Andre_Squats2_13_10_2020,RightArm,49,49,preprocessed
true,false,true,Minima,351,MovingAverage,Andre_Squats_13_10_2020,RightArm,30,29,preprocessed
true,false,true,Minima,351,MovingAverage,Andre_Squats_13_10_2020,LeftArm,30,31,preprocessed
true,false,true,Minima,351,MovingAverage,Andre_Squats_13_10_2020,Belly,30,29,preprocessed
true,false,true,Minima,351,MovingAverage,Andre_Squats_13_10_2020,Chest,30,33,preprocessed
true,false,true,Minima,351,MovingAverage,Andre_liegestuetzen1_13_10_2020,RightArm,27,25,preprocessed
true,false,true,Minima,351,MovingAverage,Andre_liegestuetzen1_13_10_2020,Chest,27,28,preprocessed
true,false,true,Minima,351,MovingAverage,Andre_liegestuetzen1_13_10_2020,Belly,27,28,preprocessed
true,false,true,Minima,351,MovingAverage,Andre_liegestuetzen1_13_10_2020,LeftArm,27,25,preprocessed
true,false,true,Minima,351,MovingAverage,Andre_liegestuetzen2_13_10_2020,Chest,20,21,preprocessed
true,false,true,Minima,351,MovingAverage,Andre_liegestuetzen2_13_10_2020,Belly,20,20,preprocessed
true,false,true,Minima,351,MovingAverage,Andre_liegestuetzen2_13_10_2020,LeftArm,20,20,preprocessed
true,false,true,Minima,351,MovingAverage,Andre_liegestuetzen2_13_10_2020,RightArm,20,20,preprocessed
true,false,true,Minima,351,MovingAverage,Andre_liegestuetzen3_13_10_2020,Belly,17,18,preprocessed
true,false,true,Minima,351,MovingAverage,Andre_liegestuetzen3_13_10_2020,RightArm,17,16,preprocessed
true,false,true,Minima,351,MovingAverage,Andre_liegestuetzen3_13_10_2020,Chest,17,18,preprocessed
true,false,true,Minima,351,MovingAverage,Andre_liegestuetzen3_13_10_2020,LeftArm,17,16,preprocessed
true,false,true,Minima,351,MovingAverage,Jan_liegestuetzen1_13_10_2020_edited,LeftArm,25,26,preprocessed
true,false,true,Minima,351,MovingAverage,Jan_liegestuetzen1_13_10_2020_edited,RightArm,25,26,preprocessed
true,false,true,Minima,351,MovingAverage,Jan_liegestuetzen1_13_10_2020_edited,Chest,25,26,preprocessed
true,false,true,Minima,351,MovingAverage,Jan_liegestuetzen1_13_10_2020_edited,Belly,25,26,preprocessed
true,false,true,Minima,351,MovingAverage,Jan_liegestuetzen2_13_10_2020,LeftArm,19,20,preprocessed
true,false,true,Minima,351,MovingAverage,Jan_liegestuetzen2_13_10_2020,Belly,19,20,preprocessed
true,false,true,Minima,351,MovingAverage,Jan_liegestuetzen2_13_10_2020,Chest,19,20,preprocessed
true,false,true,Minima,351,MovingAverage,Jan_liegestuetzen2_13_10_2020,RightArm,19,20,preprocessed
true,false,true,Minima,351,MovingAverage,Jan_liegestuetzen3_13_10_2020,LeftArm,13,14,preprocessed
true,false,true,Minima,351,MovingAverage,Jan_liegestuetzen3_13_10_2020,Chest,13,14,preprocessed
true,false,true,Minima,351,MovingAverage,Jan_liegestuetzen3_13_10_2020,Belly,13,14,preprocessed
true,false,true,Minima,351,MovingAverage,Jan_liegestuetzen3_13_10_2020,RightArm,13,14,preprocessed
true,false,true,Minima,351,MovingAverage,Lukas_liegestuetzen1_13_10_2020,Chest,24,25,preprocessed
true,false,true,Minima,351,MovingAverage,Lukas_liegestuetzen1_13_10_2020,RightArm,24,25,preprocessed
true,false,true,Minima,351,MovingAverage,Lukas_liegestuetzen1_13_10_2020,LeftArm,24,25,preprocessed
true,false,true,Minima,351,MovingAverage,Lukas_liegestuetzen1_13_10_2020,Belly,24,25,preprocessed
true,false,true,Minima,351,MovingAverage,Lukas_liegestuetzen2_13_10_2020,Chest,19,21,preprocessed
true,false,true,Minima,351,MovingAverage,Lukas_liegestuetzen2_13_10_2020,Belly,19,21,preprocessed
true,false,true,Minima,351,MovingAverage,Lukas_liegestuetzen2_13_10_2020,LeftArm,19,21,preprocessed
true,false,true,Minima,351,MovingAverage,Lukas_liegestuetzen2_13_10_2020,RightArm,19,21,preprocessed
true,false,true,Minima,351,MovingAverage,Lukas_liegestuetzen3_13_10_2020,Belly,11,12,preprocessed
true,false,true,Minima,351,MovingAverage,Lukas_liegestuetzen3_13_10_2020,Chest,11,12,preprocessed
